관리기관명,소재지지번주소,설치년월,보관일수,카메라대수,경도,소재지도로명주소,위도,설치목적구분,촬영방면정보,데이터기준일자,카메라화소수,관리기관전화번호
대구광역시 북구청 교통과,,,30,1,128.603127,대구광역시 북구 칠성1가 칠성시장로 39(거창식당),35.87746,교통단속,,2018-06-30,130,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.603226,대구광역시 북구 칠성1가 칠성시장로 40(거창식당),35.877315,교통단속,,2018-06-30,130,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 무지개공영주차장,35.885726,시설물관리,,2018-06-30,41,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 무지개공영주차장,35.885726,시설물관리,,2018-06-30,41,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 무지개공영주차장,35.885726,시설물관리,,2018-06-30,41,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 무지개공영주차장,35.885726,시설물관리,,2018-06-30,41,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 무지개공영주차장,35.885726,시설물관리,,2018-06-30,41,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 무지개공영주차장,35.885726,시설물관리,,2018-06-30,41,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 무지개공영주차장,35.885726,시설물관리,,2018-06-30,41,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 무지개공영주차장,35.885726,시설물관리,,2018-06-30,41,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 무지개공영주차장,35.885726,시설물관리,,2018-06-30,41,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 무지개공영주차장,35.885726,시설물관리,,2018-06-30,41,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 무지개공영주차장,35.885726,시설물관리,,2018-06-30,41,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 무지개공영주차장,35.885726,시설물관리,,2018-06-30,41,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 관음제2공영주차장,35.885726,시설물관리,,2018-06-30,41,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 관음제2공영주차장,35.885726,시설물관리,,2018-06-30,41,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 관음제2공영주차장,35.885726,시설물관리,,2018-06-30,41,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 관음제2공영주차장,35.885726,시설물관리,,2018-06-30,41,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 관음제2공영주차장,35.885726,시설물관리,,2018-06-30,41,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 관음제2공영주차장,35.885726,시설물관리,,2018-06-30,41,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 관음제2공영주차장,35.885726,시설물관리,,2018-06-30,41,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 관음제2공영주차장,35.885726,시설물관리,,2018-06-30,41,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.607656,대구광역시 북구 대학로13길,35.89476,교통단속,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.6082,대구광역시 북구 대학로15길,35.89345,교통단속,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.60437,대구광역시 북구 산격4동치안센터,35.892406,교통단속,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.608956,대구광역시 북구 대학로 파리바게트 북문점,35.89232,교통단속,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.609923,대구광역시 북구 대학로23길,35.894208,교통단속,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 침산건영하이츠,35.885726,교통단속,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 복현장미공원 공영주차장,35.885726,시설물관리,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 복현장미공원 공영주차장,35.885726,시설물관리,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.616575,대구광역시 북구 경진로,35.893597,교통단속,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 복현장미공원 공영주차장,35.885726,시설물관리,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 복현장미공원 공영주차장,35.885726,시설물관리,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 복현장미공원 공영주차장,35.885726,시설물관리,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 복현장미공원 공영주차장,35.885726,시설물관리,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 복현장미공원 공영주차장,35.885726,시설물관리,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 복현장미공원 공영주차장,35.885726,시설물관리,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 복현장미공원 공영주차장,35.885726,시설물관리,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 복현장미공원 공영주차장,35.885726,시설물관리,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 복현장미공원 공영주차장,35.885726,시설물관리,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 복현장미공원 공영주차장,35.885726,시설물관리,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 복현장미공원 공영주차장,35.885726,시설물관리,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 복현장미공원 공영주차장,35.885726,시설물관리,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 복현장미공원 공영주차장,35.885726,시설물관리,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 복현장미공원 공영주차장,35.885726,시설물관리,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 복현장미공원 공영주차장,35.885726,시설물관리,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.582811,대구광역시 북구 복현장미공원 공영주차장,35.885726,시설물관리,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.596832,대구광역시 북구 호국로43길,35.921106,교통단속,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.593333,대구광역시 북구 호암로,35.882772,교통단속,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.596153,대구광역시 북구 칠성로,35.879342,교통단속,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.602228,대구광역시 북구 동변로 13길,35.91951,교통단속,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.557312,대구광역시 북구 구암로32길,35.929624,교통단속,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.545137,대구광역시 북구 칠곡중앙대로91길,35.93671,교통단속,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.547845,대구광역시 북구 칠곡중앙대로,35.929207,교통단속,,2018-06-30,200,053-665-3171
대구광역시 북구청 교통과,,,30,1,128.570381,대구광역시 북구 팔달로35길,35.891599,교통단속,,2018-06-30,200,053-665-3171
대구광역시 북구청 문화체육과,,,30,1,128.605228,대구광역시 북구 산격동 산18-2,35.900297,생활방범,,2018-06-30,200,053-665-2794
대구광역시 북구청 문화체육과,,,30,1,128.604417,대구광역시 북구 산격동 산18-3,35.900022,생활방범,,2018-06-30,200,053-665-2794
대구광역시 북구청 문화체육과,,,30,1,128.604704,대구광역시 북구 산격동 산18-4,35.89984,생활방범,,2018-06-30,200,053-665-2794
대구광역시 북구청 문화체육과,,,30,1,128.546005,대구광역시 북구 태전동 938,35.932425,생활방범,,2018-06-30,200,053-665-2794
대구광역시 북구청 문화체육과,,,30,1,128.546005,대구광역시 북구 태전동 938,35.932425,생활방범,,2018-06-30,200,053-665-2794
대구광역시 북구청 문화체육과,,,30,1,128.555918,대구광역시 북구 읍내동 1357,35.939535,생활방범,,2018-06-30,200,053-665-2794
대구광역시 북구청 문화체육과,,,30,1,128.555918,대구광역시 북구 읍내동 1357,35.939535,생활방범,,2018-06-30,200,053-665-2794
대구광역시 북구청 문화체육과,,,30,1,128.555918,대구광역시 북구 읍내동 1357,35.939535,생활방범,,2018-06-30,200,053-665-2794
대구광역시 북구청 민원여권과,,,30,1,128.582811,대구광역시 북구 북구청 종합민원실(여권),35.885726,시설물관리,,2018-06-30,41,053-665-3021
대구광역시 북구청 민원여권과,,,30,1,128.582811,대구광역시 북구 북구청 종합민원실(여권),35.885726,시설물관리,,2018-06-30,41,053-665-3021
대구광역시 북구청 민원여권과,,,30,1,128.582811,대구광역시 북구 북구청 종합민원실(여권),35.885726,시설물관리,,2018-06-30,41,053-665-3021
대구광역시 북구청 민원여권과,,,30,1,128.582811,대구광역시 북구 북구청 종합민원실(여권),35.885726,시설물관리,,2018-06-30,41,053-665-3021
대구광역시 북구청 보건소,,,30,1,128.588858,대구광역시 북구 성북로 49(침산동),35.89178,시설물관리,,2018-06-30,41,053-665-3205
대구광역시 북구청 보건소,,,30,1,128.588858,대구광역시 북구 성북로 49(침산동),35.89178,시설물관리,,2018-06-30,200,053-665-3205
대구광역시 북구청 보건소,,,30,1,128.588858,대구광역시 북구 성북로 49(침산동),35.89178,시설물관리,,2018-06-30,200,053-665-3205
대구광역시 북구청 보건소,,,30,1,128.588858,대구광역시 북구 성북로 49(침산동),35.89178,시설물관리,,2018-06-30,200,053-665-3205
대구광역시 북구청 보건소,,,30,1,128.588858,대구광역시 북구 성북로 49(침산동),35.89178,시설물관리,,2018-06-30,200,053-665-3205
대구광역시 북구청 보건소,,,30,1,128.588858,대구광역시 북구 성북로 49(침산동),35.89178,시설물관리,,2018-06-30,200,053-665-3205
대구광역시 북구청 보건소,,,30,1,128.588858,대구광역시 북구 성북로 49(침산동),35.89178,시설물관리,,2018-06-30,200,053-665-3205
대구광역시 북구청 보건소,,,30,1,128.588858,대구광역시 북구 성북로 49(침산동),35.89178,시설물관리,,2018-06-30,200,053-665-3205
대구광역시 북구청 보건소,,,30,1,128.588858,대구광역시 북구 성북로 49(침산동),35.89178,시설물관리,,2018-06-30,200,053-665-3205
대구광역시 북구청 보건소,,,30,1,128.588858,대구광역시 북구 성북로 49(침산동),35.89178,시설물관리,,2018-06-30,200,053-665-3205
대구광역시 북구청 보건소,,,30,1,128.588858,대구광역시 북구 성북로 49(침산동),35.89178,시설물관리,,2018-06-30,200,053-665-3205
대구광역시 북구청 보건소,,,30,1,128.588858,대구광역시 북구 성북로 49(침산동),35.89178,시설물관리,,2018-06-30,200,053-665-3205
대구광역시 북구청 보건소,,,30,1,128.588858,대구광역시 북구 성북로 49(침산동),35.89178,시설물관리,,2018-06-30,200,053-665-3205
대구광역시 북구청 복현2동,,,30,1,128.625462,대구광역시 북구 복현로8길 16-5(복현동),35.895381,시설물관리,,2018-06-30,200,053-665-3641
대구광역시 북구청 복현2동,,,30,1,128.625462,대구광역시 북구 복현로8길 16-5(복현동),35.895381,시설물관리,,2018-06-30,200,053-665-3641
대구광역시 북구청 복현2동,,,30,1,128.625462,대구광역시 북구 복현로8길 16-5(복현동),35.895381,시설물관리,,2018-06-30,200,053-665-3641
대구광역시 북구청 산격1동,,,30,1,128.582811,대구광역시 북구 연암공원로 36길 6(산격동),35.885726,시설물관리,,2018-06-30,200,053-665-3543
대구광역시 북구청 산격1동,,,30,1,128.582811,대구광역시 북구 연암공원로 36길 6(산격동),35.885726,시설물관리,,2018-06-30,200,053-665-3543
대구광역시 북구청 산격1동,,,30,1,128.582811,대구광역시 북구 연암공원로 36길 6(산격동),35.885726,시설물관리,,2018-06-30,200,053-665-3543
대구광역시 북구청 산격1동,,,30,1,128.582811,대구광역시 북구 연암공원로 36길 6(산격동),35.885726,시설물관리,,2018-06-30,200,053-665-3543
대구광역시 북구청 산격1동,,,30,1,128.582811,대구광역시 북구 연암공원로 36길 6(산격동),35.885726,시설물관리,,2018-06-30,200,053-665-3543
대구광역시 북구청 산격1동,,,30,1,128.582811,대구광역시 북구 연암공원로 36길 6(산격동),35.885726,시설물관리,,2018-06-30,200,053-665-3543
대구광역시 북구청 산격1동,,,30,1,128.582811,대구광역시 북구 연암공원로 36길 6(산격동),35.885726,시설물관리,,2018-06-30,200,053-665-3543
대구광역시 북구청 산격1동,,,30,1,128.582811,대구광역시 북구 연암공원로 36길 6(산격동),35.885726,시설물관리,,2018-06-30,200,053-665-3543
대구광역시 북구청 산격1동,,,30,1,128.582811,대구광역시 북구 연암공원로 36길 6(산격동),35.885726,시설물관리,,2018-06-30,200,053-665-3543
대구광역시 북구청 산격1동,,,30,1,128.582811,대구광역시 북구 연암공원로 36길 6(산격동),35.885726,시설물관리,,2018-06-30,200,053-665-3543
대구광역시 북구청 산격1동,,,30,1,128.582811,대구광역시 북구 연암공원로 36길 6(산격동),35.885726,시설물관리,,2018-06-30,200,053-665-3543
대구광역시 북구청 산격1동,,,30,1,128.582811,대구광역시 북구 연암공원로 36길 6(산격동),35.885726,시설물관리,,2018-06-30,200,053-665-3543
대구광역시 북구청 자원순환과,,,30,1,128.623426,대구광역시 북구 복현로2길 5-1 그린하이츠 입구,35.892841,쓰레기단속,,2018-06-30,200,053-665-2581
대구광역시 북구청 자원순환과,,,30,1,128.595403,대구광역시 북구 서변로9길 9-8 전신주 앞,35.919698,쓰레기단속,,2018-06-30,200,053-665-2581
